fecha_administracion;grupo_etario;genero;vacuna;tipo_efector;dosis_1;dosis_2;id_carga;dosis_3
2024-02-07;30 o menos;M;Moderna;Publico nacional;0;0;;1
2024-02-07;81 a 90;M;Moderna;Publico nacional;0;0;;0
2024-02-07;30 o menos;F;Moderna;Publico nacional;0;0;;0
2024-02-07;71 a 80;F;Moderna;Publico nacional;0;0;;0
2024-02-07;91 o mas;F;Moderna;Publico;0;0;;0
2024-02-07;91 o mas;M;Moderna;Publico;0;0;;0
2024-02-07;51 a 60;M;Moderna;Publico nacional;0;0;;0
2024-02-07;71 a 80;F;Moderna;Publico;1;2;;3
2024-02-07;81 a 90;F;Moderna;Publico nacional;0;0;;0
2024-02-07;81 a 90;F;Moderna;Publico;1;1;;1
2024-02-07;71 a 80;M;Moderna;Publico nacional;0;0;;1
2024-02-07;61 a 70;F;Moderna;Publico;2;0;;1
2024-02-07;71 a 80;M;Moderna;Publico;1;0;;0
2024-02-07;41 a 50;F;Moderna;Publico;1;1;;7
2024-02-07;31 a 40;F;Moderna;Publico;7;3;;6
2024-02-07;31 a 40;F;Moderna;Publico nacional;0;0;;0
2024-02-07;31 a 40;M;Moderna;Publico;4;1;;6
2024-02-07;31 a 40;M;Moderna;Publico nacional;0;0;;0
2024-02-08;61 a 70;F;Moderna;Publico nacional;1;0;;0
2024-02-08;30 o menos;M;vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-08;91 o mas;F;Moderna;Publico;1;0;;0
2024-02-08;31 a 40;M;Moderna;Publico;7;2;;8
2024-02-08;81 a 90;M;Moderna;Publico nacional;0;0;;0
2024-02-08;41 a 50;M;Moderna;Publico nacional;0;0;;0
2024-02-08;61 a 70;F;Moderna;Publico;3;1;;6
2024-02-08;51 a 60;M;Moderna;Publico;1;1;;4
2024-02-08;51 a 60;F;Moderna;Publico nacional;0;0;;0
2024-02-08;41 a 50;F;Moderna;Publico nacional;0;0;;0
2024-02-08;51 a 60;F;Moderna;Publico;3;1;;4
2024-02-08;41 a 50;F;Moderna;Publico;1;2;;3
2024-02-08;30 o menos;N;Moderna;Publico;0;0;;0
2024-02-08;61 a 70;M;Moderna;Publico;4;0;;2
2024-02-08;30 o menos;M;Moderna;Publico;21;7;;26
2024-02-08;41 a 50;M;Moderna;Publico;2;1;;3
2024-02-08;91 o mas;M;Moderna;Publico;1;0;;0
2024-02-08;81 a 90;F;Moderna;Publico;1;0;;0
2024-02-08;31 a 40;F;Moderna;Publico;4;1;;7
2024-02-08;71 a 80;M;Moderna;Publico;1;1;;2
2024-02-08;71 a 80;F;Moderna;Publico nacional;0;0;;0
2024-02-08;71 a 80;F;Moderna;Publico;3;1;;2
2024-02-08;81 a 90;F;Moderna;Publico nacional;0;0;;0
2024-02-08;71 a 80;M;Moderna;Publico nacional;0;0;;0
2024-02-08;81 a 90;M;Moderna;Publico;0;0;;0
2024-02-08;61 a 70;M;Moderna;Publico nacional;0;0;;0
2024-02-08;30 o menos;F;Moderna;Publico;17;8;;34
2024-02-09;71 a 80;F;Moderna;Publico nacional;0;0;;0
2024-02-09;61 a 70;M;Moderna;Publico;5;2;;1
2024-02-09;61 a 70;M;Moderna;Publico nacional;0;0;;0
2024-02-09;61 a 70;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-09;71 a 80;F;Moderna;Publico;2;0;;0
2024-02-09;81 a 90;M;Moderna;Publico nacional;0;0;;0
2024-02-09;41 a 50;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-09;81 a 90;M;Moderna;Publico;0;0;;1
2024-02-09;41 a 50;M;Moderna;Publico;1;2;;7
2024-02-09;41 a 50;F;Moderna;Publico nacional;0;0;;0
2024-02-09;91 o mas;M;Moderna;Publico;0;0;;0
2024-02-09;81 a 90;F;Moderna;Publico;1;0;;1
2024-02-09;61 a 70;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-09;31 a 40;M;Moderna;Publico;7;0;;7
2024-02-09;31 a 40;M;Moderna;Publico nacional;0;0;;0
2024-02-09;41 a 50;F;Moderna;Publico;1;0;;5
2024-02-09;71 a 80;M;Moderna;Publico;3;0;;0
2024-02-09;91 o mas;F;Moderna;Publico;0;0;;0
2024-02-09;71 a 80;M;Moderna;Publico nacional;0;0;;0
2024-02-09;61 a 70;F;Moderna;Publico nacional;0;0;;0
2024-02-09;30 o menos;F;Moderna;Publico nacional;0;1;;0
2024-02-09;30 o menos;M;Moderna;Publico;26;13;;29
2024-02-09;41 a 50;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-09;51 a 60;F;Moderna;Publico;2;2;;2
2024-02-09;30 o menos;F;Moderna;Publico;19;17;;44
2024-02-09;51 a 60;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-09;51 a 60;F;Moderna;Publico nacional;0;0;;0
2024-02-09;51 a 60;M;Moderna;Publico;7;0;;2
2024-02-09;51 a 60;M;Moderna;Publico nacional;0;0;;0
2024-02-09;61 a 70;F;Moderna;Publico;1;3;;3
2024-02-09;31 a 40;F;Moderna;Publico nacional;0;0;;0
2024-02-09;31 a 40;F;Moderna;Publico;4;3;;7
2024-02-09;51 a 60;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-09;30 o menos;M;Moderna;Publico nacional;0;1;;1
2024-02-10;61 a 70;F;Moderna;Publico;0;0;;1
2024-02-10;51 a 60;M;Moderna;Publico;0;0;;0
2024-02-10;51 a 60;F;Moderna;Publico;0;0;;0
2024-02-10;31 a 40;F;Moderna;Publico;0;0;;1
2024-02-10;41 a 50;F;Moderna;Publico;0;0;;0
2024-02-10;31 a 40;M;Moderna;Publico;0;0;;1
2024-02-10;61 a 70;M;Moderna;Publico;1;0;;0
2024-02-10;41 a 50;M;Moderna;Publico;0;0;;0
2024-02-10;71 a 80;F;Moderna;Publico;0;0;;0
2024-02-10;30 o menos;F;Moderna;Publico;1;1;;0
2024-02-10;81 a 90;M;Moderna;Publico;0;0;;0
2024-02-10;91 o mas;M;Moderna;Publico;0;0;;0
2024-02-10;30 o menos;M;Moderna;Publico;0;0;;0
2024-02-10;71 a 80;M;Moderna;Publico;0;0;;0
2024-02-11;30 o menos;F;Moderna;Publico;0;0;;0
2024-02-11;41 a 50;M;Moderna;Publico;0;0;;0
2024-02-11;51 a 60;M;Moderna;Publico;0;0;;1
2024-02-11;71 a 80;M;Moderna;Publico;0;0;;0
2024-02-11;81 a 90;F;Moderna;Publico;0;0;;0
2024-02-11;61 a 70;F;Moderna;Publico;0;0;;0
2024-02-11;30 o menos;M;Moderna;Publico;0;0;;0
2024-02-11;61 a 70;M;Moderna;Publico;0;0;;0
2024-02-11;71 a 80;F;Moderna;Publico;0;0;;0
2024-02-12;41 a 50;F;Moderna;Publico;0;0;;0
2024-02-12;41 a 50;M;Moderna;Publico;0;0;;0
2024-02-12;71 a 80;M;Moderna;Publico;0;0;;0
2024-02-12;71 a 80;F;Moderna;Publico;0;0;;0
2024-02-12;61 a 70;F;Moderna;Publico;0;0;;0
2024-02-13;41 a 50;F;Moderna;Publico;0;0;;0
2024-02-13;41 a 50;M;Moderna;Publico;0;0;;0
2024-02-13;51 a 60;F;Moderna;Publico;0;0;;0
2024-02-13;61 a 70;F;Moderna;Publico;0;0;;0
2024-02-13;71 a 80;F;Moderna;Publico;0;0;;0
2024-02-13;71 a 80;M;Moderna;Publico;0;0;;0
2024-02-13;81 a 90;F;Moderna;Publico;0;0;;0
2024-02-13;81 a 90;M;Moderna;Publico;0;0;;0
2024-02-13;91 o mas;F;Moderna;Publico;0;0;;0
2024-02-13;30 o menos;F;Moderna;Publico;0;0;;0
2024-02-14;41 a 50;M;Moderna;Publico;2;0;;7
2024-02-14;41 a 50;F;Moderna;Publico;6;1;;2
2024-02-14;31 a 40;F;Moderna;Publico nacional;0;0;;0
2024-02-14;31 a 40;M;Moderna;Publico;6;2;;7
2024-02-14;41 a 50;F;Moderna;Publico nacional;0;0;;1
2024-02-14;31 a 40;F;Moderna;Publico;2;2;;7
2024-02-14;30 o menos;M;Moderna;Publico nacional;0;0;;1
2024-02-14;30 o menos;M;Moderna;Publico;21;6;;22
2024-02-14;61 a 70;M;Moderna;Publico nacional;0;0;;0
2024-02-14;30 o menos;F;Moderna;Publico nacional;1;0;;0
2024-02-14;71 a 80;M;Moderna;Publico;2;0;;0
2024-02-14;91 o mas;F;Moderna;Publico;0;0;;1
2024-02-14;71 a 80;M;Moderna;Publico nacional;0;0;;0
2024-02-14;71 a 80;F;Moderna;Publico;1;0;;0
2024-02-14;71 a 80;F;Moderna;Publico nacional;0;0;;0
2024-02-14;81 a 90;F;Moderna;Publico;1;0;;1
2024-02-14;81 a 90;F;Moderna;Publico nacional;0;0;;0
2024-02-14;30 o menos;F;Moderna;Publico;18;8;;29
2024-02-14;31 a 40;M;Moderna;Publico nacional;0;0;;0
2024-02-14;81 a 90;M;Moderna;Publico nacional;0;0;;0
2024-02-14;61 a 70;M;Moderna;Publico;4;0;;2
2024-02-14;61 a 70;F;Moderna;Publico nacional;0;0;;0
2024-02-14;41 a 50;M;Moderna;Publico nacional;0;0;;0
2024-02-14;51 a 60;F;Moderna;Publico;1;1;;3
2024-02-14;91 o mas;M;Moderna;Publico;1;0;;0
2024-02-14;51 a 60;F;Moderna;Publico nacional;0;0;;0
2024-02-14;51 a 60;M;Moderna;Publico;1;0;;0
2024-02-14;51 a 60;M;Moderna;Publico nacional;0;0;;0
2024-02-14;61 a 70;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-14;81 a 90;M;Moderna;Publico;0;0;;0
2024-02-14;61 a 70;F;Moderna;Publico;4;0;;2
2024-02-14;51 a 60;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-15;71 a 80;F;Moderna;Publico;3;0;;0
2024-02-15;30 o menos;F;Moderna;Publico nacional;0;0;;0
2024-02-15;61 a 70;M;Moderna;Publico nacional;0;0;;0
2024-02-15;71 a 80;F;Moderna;Publico nacional;0;0;;0
2024-02-15;71 a 80;M;Moderna;Publico;2;0;;1
2024-02-15;81 a 90;F;Moderna;Publico;1;0;;0
2024-02-15;81 a 90;F;Moderna;Publico nacional;0;0;;0
2024-02-15;81 a 90;M;Moderna;Publico nacional;0;0;;0
2024-02-15;61 a 70;M;Moderna;Publico;0;0;;1
2024-02-15;61 a 70;F;Moderna;Publico nacional;0;0;;0
2024-02-15;81 a 90;M;Moderna;Publico;0;0;;0
2024-02-15;91 o mas;F;Moderna;Publico;1;0;;0
2024-02-15;30 o menos;M;Moderna;Publico;24;11;;25
2024-02-15;30 o menos;M;Moderna;Publico nacional;0;0;;0
2024-02-15;30 o menos;F;Moderna;Publico;21;20;;35
2024-02-15;31 a 40;F;Moderna;Publico;4;2;;8
2024-02-15;31 a 40;M;Moderna;Publico;0;4;;5
2024-02-15;61 a 70;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-15;41 a 50;F;Moderna;Publico;1;1;;2
2024-02-15;41 a 50;M;Moderna;Publico nacional;0;0;;0
2024-02-15;41 a 50;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-15;51 a 60;F;Moderna;Publico;2;2;;4
2024-02-15;51 a 60;F;Moderna;Publico nacional;0;0;;0
2024-02-15;51 a 60;M;Moderna;Publico;2;0;;0
2024-02-15;51 a 60;M;Moderna;Publico nacional;0;0;;0
2024-02-15;61 a 70;F;Moderna;Publico;1;0;;1
2024-02-15;91 o mas;M;Moderna;Publico;0;0;;0
2024-02-15;41 a 50;M;Moderna;Publico;1;0;;1
2024-02-16;81 a 90;M;Moderna;Publico nacional;0;0;;0
2024-02-16;30 o menos;F;Moderna;Publico;30;11;;32
2024-02-16;41 a 50;F;Moderna;Publico;4;2;;6
2024-02-16;31 a 40;M;Moderna;Publico;1;0;;3
2024-02-16;31 a 40;F;Moderna;Publico;6;1;;5
2024-02-16;30 o menos;M;Moderna;Publico nacional;0;0;;0
2024-02-16;30 o menos;M;Moderna;Publico;21;13;;23
2024-02-16;61 a 70;F;Moderna;Publico;4;2;;2
2024-02-16;61 a 70;F;Moderna;Publico nacional;0;0;;0
2024-02-16;61 a 70;M;Moderna;Publico;2;0;;0
2024-02-16;61 a 70;M;Moderna;Publico nacional;0;0;;0
2024-02-16;71 a 80;F;Moderna;Publico;3;1;;3
2024-02-16;71 a 80;F;Moderna;Publico nacional;0;0;;0
2024-02-16;71 a 80;M;Moderna;Publico;0;0;;3
2024-02-16;81 a 90;M;Moderna;Publico;0;0;;1
2024-02-16;81 a 90;F;Moderna;Publico nacional;0;0;;0
2024-02-16;81 a 90;F;Moderna;Publico;1;0;;0
2024-02-16;30 o menos;F;Moderna;Publico nacional;0;0;;0
2024-02-16;91 o mas;M;Moderna;Publico;0;0;;0
2024-02-16;41 a 50;M;Moderna;Publico;2;0;;2
2024-02-16;41 a 50;M;Moderna;Publico nacional;0;0;;0
2024-02-16;51 a 60;F;Moderna;Publico;5;1;;6
2024-02-16;51 a 60;F;Moderna;Publico nacional;0;0;;0
2024-02-16;51 a 60;M;Moderna;Publico;2;1;;2
2024-02-16;71 a 80;M;Moderna;Publico nacional;0;0;;0
2024-02-16;91 o mas;F;Moderna;Publico nacional;0;0;;0
2024-02-16;91 o mas;F;Moderna;Publico;0;0;;1
2024-02-16;41 a 50;F;Moderna;Publico nacional;0;0;;0
2024-02-16;51 a 60;M;Moderna;Publico nacional;0;0;;0
2024-02-17;41 a 50;F;Moderna;Publico;0;0;;0
2024-02-17;71 a 80;M;Moderna;Publico;0;0;;0
2024-02-17;31 a 40;F;Moderna;Publico;0;0;;0
2024-02-17;41 a 50;M;Moderna;Publico;0;0;;0
2024-02-17;61 a 70;M;Moderna;Publico;0;0;;0
2024-02-17;61 a 70;F;Moderna;Publico;0;0;;0
2024-02-17;30 o menos;M;Moderna;Publico;0;1;;2
2024-02-17;30 o menos;F;Moderna;Publico;1;0;;0
2024-02-17;71 a 80;F;Moderna;Publico;0;0;;0
2024-02-17;81 a 90;F;Moderna;Publico;0;0;;0
2024-02-17;51 a 60;F;Moderna;Publico;0;0;;0
2024-02-17;91 o mas;M;Moderna;Publico;0;0;;0
2024-02-17;51 a 60;M;Moderna;Publico;0;0;;0
2024-02-17;81 a 90;M;Moderna;Publico;0;0;;0
2024-02-18;61 a 70;F;Moderna;Publico;0;0;;0
2024-02-18;51 a 60;F;Moderna;Publico;0;0;;0
2024-02-18;41 a 50;M;Moderna;Publico;0;0;;0
2024-02-18;41 a 50;F;Moderna;Publico;0;0;;0
2024-02-18;61 a 70;M;Moderna;Publico;0;0;;0
2024-02-18;30 o menos;M;Moderna;Publico;0;0;;0
2024-02-18;81 a 90;M;Moderna;Publico;0;0;;0
2024-02-18;71 a 80;M;Moderna;Publico;0;0;;0
2024-02-18;71 a 80;F;Moderna;Publico;0;0;;0
2024-02-18;30 o menos;F;Moderna;Publico;1;0;;0
2024-02-18;31 a 40;F;Moderna;Publico;0;0;;0
2024-02-19;41 a 50;M;Moderna;Publico nacional;0;0;;0
2024-02-19;51 a 60;F;Moderna;Publico nacional;0;0;;0
2024-02-19;31 a 40;M;Moderna;Publico nacional;0;0;;0
2024-02-19;41 a 50;F;Moderna;Publico;1;0;;3
2024-02-19;31 a 40;M;Moderna;Publico;2;1;;2
2024-02-19;91 o mas;M;Moderna;Publico;0;0;;0
2024-02-19;31 a 40;F;Moderna;Publico;1;0;;8
2024-02-19;30 o menos;M;Moderna;Publico;12;13;;32
2024-02-19;30 o menos;F;Moderna;Publico;22;17;;32
2024-02-19;61 a 70;M;Moderna;Publico nacional;0;0;;0
2024-02-19;61 a 70;F;Moderna;Publico nacional;0;0;;0
2024-02-19;61 a 70;F;Moderna;Publico;2;2;;1
2024-02-19;51 a 60;M;Moderna;Publico;3;0;;4
2024-02-19;61 a 70;M;Moderna;Publico;2;0;;1
2024-02-19;71 a 80;F;Moderna;Publico;4;0;;2
2024-02-19;71 a 80;F;Moderna;Publico nacional;0;0;;0
2024-02-19;71 a 80;M;Moderna;Publico;1;0;;1
2024-02-19;81 a 90;F;Moderna;Publico;0;0;;0
2024-02-19;81 a 90;F;Moderna;Publico nacional;0;0;;0
2024-02-19;30 o menos;F;Moderna;Publico nacional;0;0;;0
2024-02-19;51 a 60;F;Moderna;Publico;2;0;;7
2024-02-19;51 a 60;M;Moderna;Publico nacional;1;0;;0
2024-02-19;81 a 90;M;Moderna;Publico;0;0;;0
2024-02-19;31 a 40;F;Moderna;Publico nacional;0;0;;0
2024-02-19;71 a 80;M;Moderna;Publico nacional;0;0;;0
2024-02-19;41 a 50;M;Moderna;Publico;0;0;;2
2024-02-19;91 o mas;F;Moderna;Publico;0;0;;1
2024-02-19;81 a 90;M;Moderna;Publico nacional;0;0;;0
2024-02-19;41 a 50;F;Moderna;Publico nacional;0;0;;0
2024-02-20;41 a 50;F;Moderna;Publico;4;1;;7
2024-02-20;41 a 50;M;Moderna;Publico nacional;0;0;;0
2024-02-20;61 a 70;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-20;51 a 60;F;Moderna;Publico nacional;0;0;;0
2024-02-20;51 a 60;M;Moderna;Publico nacional;0;0;;0
2024-02-20;30 o menos;M;AstraZeneca;Publico;0;0;;1
2024-02-20;30 o menos;F;Moderna;Publico;21;10;;30
2024-02-20;61 a 70;M;Moderna;Publico;3;0;;0
2024-02-20;51 a 60;M;Moderna;Publico;2;1;;1
2024-02-20;51 a 60;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-20;61 a 70;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-20;71 a 80;F;Moderna;Publico;3;1;;2
2024-02-20;61 a 70;F;Moderna;Publico;2;1;;2
2024-02-20;51 a 60;F;Moderna;Publico;5;0;;2
2024-02-20;61 a 70;F;Moderna;Publico nacional;0;0;;0
2024-02-20;41 a 50;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-20;30 o menos;M;Moderna;Publico;25;19;;26
2024-02-20;31 a 40;F;Moderna;Publico nacional;0;0;;1
2024-02-20;31 a 40;M;Moderna;Publico;3;1;;9
2024-02-20;71 a 80;F;Moderna;Publico nacional;0;0;;0
2024-02-20;71 a 80;M;Moderna;Publico;2;0;;0
2024-02-20;71 a 80;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-20;81 a 90;F;Moderna;Publico nacional;0;0;;0
2024-02-20;81 a 90;F;Moderna;Publico;0;0;;0
2024-02-20;31 a 40;F;Moderna;Publico;5;2;;6
2024-02-20;30 o menos;F;Moderna;Publico nacional;0;0;;0
2024-02-20;81 a 90;M;Moderna;Publico;0;0;;0
2024-02-20;31 a 40;M;Moderna;Publico nacional;0;0;;0
2024-02-20;41 a 50;M;Moderna;Publico;3;0;;4
2024-02-20;41 a 50;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-20;31 a 40;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-20;81 a 90;M;Moderna;Publico nacional;0;0;;0
2024-02-20;51 a 60;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-20;41 a 50;F;Moderna;Publico nacional;0;0;;0
2024-02-20;91 o mas;F;Moderna;Publico;0;0;;0
2024-02-20;91 o mas;M;Moderna;Publico;0;0;;0
2024-02-20;61 a 70;M;Moderna;Publico nacional;0;0;;0
2024-02-21;31 a 40;M;Moderna;Publico;5;2;;4
2024-02-21;41 a 50;F;Moderna;Publico;3;4;;4
2024-02-21;41 a 50;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico nacional;0;0;;0
2024-02-21;91 o mas;M;Moderna;Publico;0;0;;0
2024-02-21;41 a 50;M;Moderna;Publico nacional;0;0;;0
2024-02-21;41 a 50;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico nacional;0;0;;0
2024-02-21;91 o mas;F;Moderna;Publico;1;0;;0
2024-02-21;61 a 70;F;Moderna;Publico nacional;1;0;;0
2024-02-21;51 a 60;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico nacional;0;0;;0
2024-02-21;51 a 60;M;Moderna;Publico;2;0;;3
2024-02-21;51 a 60;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico nacional;0;0;;0
2024-02-21;61 a 70;F;Moderna;Publico;1;2;;1
2024-02-21;61 a 70;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico nacional;0;0;;0
2024-02-21;51 a 60;F;Moderna;Publico nacional;0;0;;0
2024-02-21;31 a 40;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico nacional;0;0;;0
2024-02-21;71 a 80;F;Moderna;Publico;1;0;;2
2024-02-21;41 a 50;M;Moderna;Publico;1;2;;1
2024-02-21;71 a 80;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico nacional;0;0;;0
2024-02-21;30 o menos;F;Moderna;Publico;14;17;;29
2024-02-21;30 o menos;M;Moderna;Publico;13;10;;26
2024-02-21;30 o menos;M;Moderna;Publico nacional;1;0;;0
2024-02-21;71 a 80;M;Moderna;Publico;3;0;;1
2024-02-21;61 a 70;M;Moderna;Publico;1;0;;2
2024-02-21;81 a 90;F;Moderna;Publico;1;0;;1
2024-02-21;31 a 40;F;Moderna;Publico;5;2;;7
2024-02-21;30 o menos;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico nacional;0;0;;1
2024-02-21;30 o menos;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-21;61 a 70;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico nacional;0;0;;0
2024-02-21;81 a 90;F;AstraZeneca;Publico;0;0;;0
2024-02-21;81 a 90;M;Moderna;Publico nacional;0;0;;0
2024-02-21;71 a 80;F;Moderna;Publico nacional;0;0;;0
2024-02-21;61 a 70;M;Moderna;Publico nacional;0;0;;0
2024-02-21;81 a 90;M;Moderna;Publico;1;0;;0
2024-02-21;30 o menos;F;Moderna;Publico nacional;0;0;;0
2024-02-21;51 a 60;F;Moderna;Publico;3;0;;0
2024-02-21;31 a 40;F;Moderna;Publico nacional;0;0;;0
2024-02-21;31 a 40;M;Moderna;Publico nacional;0;0;;0
2024-02-22;31 a 40;F;Moderna;Publico nacional;0;0;;0
2024-02-22;91 o mas;M;Moderna;Publico nacional;0;0;;0
2024-02-22;30 o menos;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico nacional;0;0;;0
2024-02-22;30 o menos;F;Moderna;Publico nacional;0;0;;0
2024-02-22;91 o mas;M;Moderna;Publico;0;0;;0
2024-02-22;71 a 80;M;Moderna;Publico nacional;0;0;;0
2024-02-22;71 a 80;F;Moderna;Publico nacional;0;0;;0
2024-02-22;61 a 70;M;Moderna;Publico nacional;0;0;;0
2024-02-22;51 a 60;F;Moderna;Publico nacional;0;0;;0
2024-02-22;91 o mas;F;Moderna;Publico;0;0;;0
2024-02-22;81 a 90;M;Moderna;Publico;1;0;;0
2024-02-22;81 a 90;F;Moderna;Publico;0;0;;0
2024-02-22;31 a 40;M;Moderna;Publico nacional;0;0;;0
2024-02-22;71 a 80;M;Moderna;Publico;0;1;;2
2024-02-22;71 a 80;F;Moderna;Publico;2;0;;1
2024-02-22;61 a 70;M;Moderna;Publico;1;0;;1
2024-02-22;30 o menos;F;Moderna;Publico;25;20;;33
2024-02-22;61 a 70;F;Moderna;Publico;1;0;;3
2024-02-22;30 o menos;M;Moderna;Publico;19;14;;26
2024-02-22;51 a 60;M;Moderna;Publico;0;4;;2
2024-02-22;51 a 60;F;Moderna;Publico;3;2;;4
2024-02-22;41 a 50;M;Moderna;Publico;2;0;;5
2024-02-22;41 a 50;F;Moderna;Publico;1;0;;6
2024-02-22;31 a 40;M;Moderna;Publico;0;2;;6
2024-02-22;30 o menos;M;Moderna;Publico nacional;0;0;;2
2024-02-22;31 a 40;F;Moderna;Publico;4;0;;9
2024-02-22;61 a 70;F;Moderna;Publico nacional;0;0;;0
2024-02-22;41 a 50;M;Moderna;Publico nacional;0;0;;0
2024-02-23;81 a 90;F;Moderna;Publico nacional;0;0;;0
2024-02-23;71 a 80;M;Moderna;Publico;2;0;;0
2024-02-23;41 a 50;F;Moderna;Publico nacional;0;0;;0
2024-02-23;31 a 40;M;Moderna;Publico nacional;0;0;;0
2024-02-23;91 o mas;M;Moderna;Publico;0;0;;0
2024-02-23;91 o mas;F;Moderna;Publico nacional;0;0;;0
2024-02-23;91 o mas;F;Moderna;Publico;0;0;;0
2024-02-23;81 a 90;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-23;81 a 90;M;Moderna;Publico nacional;0;0;;0
2024-02-23;81 a 90;M;Moderna;Publico;1;1;;0
2024-02-23;31 a 40;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-23;31 a 40;M;Moderna;Publico;2;1;;3
2024-02-23;41 a 50;F;Moderna;Publico;2;3;;4
2024-02-23;41 a 50;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;1
2024-02-23;41 a 50;M;Moderna;Publico;0;0;;3
2024-02-23;41 a 50;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-23;51 a 60;F;Moderna;Publico;4;0;;3
2024-02-23;51 a 60;F;Moderna;Publico nacional;0;0;;0
2024-02-23;51 a 60;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-23;81 a 90;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-23;81 a 90;F;Moderna;Publico;0;0;;0
2024-02-23;51 a 60;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-23;61 a 70;F;Moderna;Publico;3;1;;1
2024-02-23;61 a 70;F;Moderna;Publico nacional;0;0;;0
2024-02-23;61 a 70;F;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-23;61 a 70;M;Moderna;Publico;1;0;;1
2024-02-23;61 a 70;M;Moderna;Publico nacional;0;0;;0
2024-02-23;61 a 70;M;vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml);Publico;0;0;;0
2024-02-23;71 a 80;F;Moderna;Publico;2;0;;1
2024-02-23;71 a 80;F;Moderna;Publico nacional;0;0;;0
